,mean,std
0,0.0587540864944458,0.07060366868972778
1,0.07696983218193054,0.0832042470574379
2,0.12152846902608871,0.1092718094587326
3,0.10583112388849258,0.09598299115896225
4,0.10526547580957413,0.10231070965528488
5,0.10363657772541046,0.09847303479909897
6,0.05345219373703003,0.07218307256698608
7,0.041422054171562195,0.06101800501346588
8,0.053336430341005325,0.06827032566070557
9,0.0488935187458992,0.06630811095237732
10,0.02902054414153099,0.048641856759786606
11,0.02802417054772377,0.04807736352086067
12,0.032524872571229935,0.052093397825956345
13,0.026969442144036293,0.04703167825937271
14,0.028630131855607033,0.047519005835056305
15,0.038690127432346344,0.05490022525191307
16,0.039528172463178635,0.055556945502758026
17,0.04345159977674484,0.05872214585542679
18,0.06308069825172424,0.06956064701080322
19,0.08572330325841904,0.08103109151124954
20,0.09244994074106216,0.08301106840372086
21,0.10993814468383789,0.09247688949108124
22,0.0939595028758049,0.08508606255054474
23,0.08384058624505997,0.07953689992427826
24,0.07756747305393219,0.07715972512960434
25,0.07993195205926895,0.07813207805156708
26,0.04804283380508423,0.06403015553951263
27,0.05979789420962334,0.07028884440660477
28,0.06467743217945099,0.07489413768053055
29,0.052949823439121246,0.06671930104494095
30,0.05721644312143326,0.06743878126144409
31,0.08106459677219391,0.07676773518323898
32,0.11697538197040558,0.08868271112442017
33,0.16972865164279938,0.10279574245214462
34,0.2092088758945465,0.11471372097730637
35,0.15456682443618774,0.10359806567430496
36,0.126578688621521,0.09467795491218567
37,0.09153936058282852,0.08314009755849838
38,0.07965166866779327,0.07681868225336075
39,0.07808240503072739,0.07742325216531754
40,0.06742402166128159,0.07233253121376038
41,0.07609905302524567,0.07871904224157333
42,0.0554717555642128,0.06645537912845612
43,0.05470681190490723,0.06598734110593796
44,0.060243673622608185,0.06867116689682007
45,0.07287393510341644,0.0762859582901001
46,0.05076093226671219,0.06528925150632858
47,0.056342434138059616,0.06942720711231232
48,0.04595032334327698,0.06282452493906021
49,0.044978801161050797,0.06293003261089325
50,0.028731953352689743,0.0488063246011734
51,0.05476336553692818,0.06775020062923431
52,0.04126759245991707,0.057877153158187866
53,0.03874390944838524,0.05554735288023949
54,0.03739946335554123,0.05419927090406418
55,0.04677898436784744,0.06066229194402695
56,0.057369720190763474,0.06762511283159256
57,0.09395192563533783,0.08615397661924362
58,0.07981793582439423,0.0790732353925705
59,0.07216881215572357,0.07277196645736694
60,0.06568224728107452,0.0688062533736229
61,0.03867236524820328,0.05406641215085983
62,0.03666304796934128,0.0535411611199379
63,0.0356011763215065,0.05298112332820892
64,0.03656090423464775,0.05329472944140434
65,0.028866151347756386,0.04732467234134674
66,0.013670277781784534,0.028898831456899643
67,0.015963813289999962,0.03424336388707161
68,0.0217061135917902,0.042159173637628555
69,0.027637779712677002,0.04585951194167137
70,0.02190965972840786,0.03809244558215141
71,0.018306706100702286,0.034696925431489944
72,0.02114681340754032,0.03903009369969368
73,0.03308437019586563,0.04985382407903671
74,0.06447403877973557,0.071122907102108
75,0.08229026943445206,0.07948648184537888
76,0.08886773139238358,0.0842447578907013
77,0.06978543847799301,0.07638770341873169
78,0.08192753046751022,0.08029679208993912
79,0.12366028130054474,0.09618359059095383
80,0.10632173717021942,0.08825546503067017
81,0.10195039212703705,0.08723518997430801
82,0.06421532481908798,0.07467802613973618
83,0.039737384766340256,0.05841895937919617
84,0.02315668761730194,0.04202715680003166
85,0.0182490237057209,0.034002576023340225
86,0.021371999755501747,0.036097217351198196
87,0.03726015239953995,0.05429735779762268
88,0.03458113223314285,0.053156010806560516
89,0.02409224770963192,0.04196033626794815
90,0.02378152869641781,0.04359348863363266
91,0.023601889610290527,0.041857752948999405
92,0.028710344806313515,0.048610836267471313
93,0.021366218104958534,0.038053274154663086
94,0.02734902873635292,0.04782375320792198
95,0.022432664409279823,0.04061071202158928
96,0.026028037071228027,0.04499008134007454
97,0.029934946447610855,0.050861209630966187
98,0.041084203869104385,0.057271793484687805
99,0.0598989836871624,0.06980618089437485
100,0.04289375618100166,0.05522319674491882
101,0.06300175189971924,0.06904920935630798
102,0.07710035145282745,0.07989136874675751
103,0.08946432173252106,0.08634518831968307
104,0.07752647250890732,0.07806149125099182
105,0.07183471322059631,0.07193921506404877
106,0.09123954176902771,0.08010198175907135
107,0.12581875920295715,0.09286578744649887
108,0.15894868969917297,0.10397066920995712
109,0.22088560461997986,0.11959235370159149
110,0.31715673208236694,0.1330983191728592
111,0.3093891143798828,0.1317378431558609
112,0.22845855355262756,0.12296711653470993
113,0.15881618857383728,0.105719655752182
114,0.17682749032974243,0.11252737790346146
115,0.17167778313159943,0.10592199862003326
116,0.1104736477136612,0.09092439711093903
117,0.0606783851981163,0.07067038118839264
118,0.0443493127822876,0.06135896220803261
119,0.05134660005569458,0.06627102196216583
120,0.0962088331580162,0.08504442870616913
121,0.17464834451675415,0.10972607135772705
122,0.1534104347229004,0.1014699786901474
123,0.19290290772914886,0.11035352200269699
124,0.16187503933906555,0.10557529330253601
125,0.12520965933799744,0.09568557143211365
126,0.12047497928142548,0.09500405192375183
127,0.12649860978126526,0.09438316524028778
128,0.10338538885116577,0.08548345416784286
129,0.08939474821090698,0.07784140110015869
130,0.07645480334758759,0.0747106596827507
131,0.073177769780159,0.07464401423931122
132,0.07933883368968964,0.0765514001250267
133,0.08417172729969025,0.07963496446609497
134,0.08431398868560791,0.07790090888738632
135,0.06855722516775131,0.07126224786043167
136,0.06382546573877335,0.07069239020347595
137,0.08285482972860336,0.07874802500009537
138,0.05908533185720444,0.06640143692493439
139,0.04108049347996712,0.0568963848054409
140,0.03599940985441208,0.05326284095644951
141,0.02461845614016056,0.041163619607686996
142,0.02996077574789524,0.04698916897177696
143,0.03573184460401535,0.05050928518176079
144,0.04438961297273636,0.05656975880265236
145,0.046730589121580124,0.059502262622117996
146,0.05754726380109787,0.06583355367183685
147,0.07765773683786392,0.07706689834594727
148,0.13423088192939758,0.09635958820581436
149,0.11387436091899872,0.09148407727479935
150,0.061373867094516754,0.0708874762058258
151,0.04420192167162895,0.060764703899621964
152,0.04644466191530228,0.06284423917531967
153,0.028941843658685684,0.04890475049614906
154,0.031203394755721092,0.05197463929653168
155,0.03179647773504257,0.05143925920128822
156,0.0428447425365448,0.05800364911556244
157,0.04639647528529167,0.059878379106521606
158,0.05266047641634941,0.06459306180477142
159,0.08953911811113358,0.08408190310001373
160,0.07216039299964905,0.07543446123600006
161,0.04560069367289543,0.06377732753753662
162,0.05724592134356499,0.06914261728525162
163,0.0594627745449543,0.0708453431725502
164,0.0758918970823288,0.08011473715305328
165,0.05017790198326111,0.06556662172079086
166,0.05688978359103203,0.06896191090345383
167,0.06392461061477661,0.07387983798980713
168,0.036772049963474274,0.05472782999277115
169,0.033331386744976044,0.05302908271551132
170,0.020610909909009933,0.0385439395904541
171,0.02352597936987877,0.039665449410676956
172,0.032026320695877075,0.04880891367793083
173,0.03957471251487732,0.05488841235637665
174,0.0729963555932045,0.07678995281457901
175,0.07410455495119095,0.07721687853336334
176,0.14089801907539368,0.10076282918453217
177,0.20286782085895538,0.11518055200576782
178,0.1984659731388092,0.11515279859304428
179,0.16326609253883362,0.10437064617872238
180,0.11944164335727692,0.09286078065633774
181,0.0742873102426529,0.0765402615070343
182,0.04212241619825363,0.0605149045586586
183,0.05504941940307617,0.06656733900308609
184,0.08113573491573334,0.0781717598438263
185,0.1242397278547287,0.09445308893918991
186,0.11508675664663315,0.09276805073022842
187,0.08540996164083481,0.08166530728340149
188,0.11414778232574463,0.09083976596593857
189,0.11274023354053497,0.09000083804130554
190,0.12797075510025024,0.0951041728258133
191,0.09157371520996094,0.084536612033844
192,0.0789661779999733,0.08116757869720459
193,0.07461979985237122,0.0776272714138031
194,0.08960656821727753,0.08549081534147263
195,0.09938935935497284,0.08685072511434555
196,0.10294713824987411,0.0886327400803566
197,0.11332432925701141,0.0923842042684555
198,0.12705755233764648,0.09653965383768082
199,0.09080389142036438,0.08494296669960022
200,0.12084412574768066,0.09324327856302261
201,0.1821780502796173,0.11336565017700195
202,0.1944119930267334,0.1138063445687294
203,0.25628966093063354,0.12539206445217133
204,0.2814761996269226,0.12523888051509857
205,0.28849363327026367,0.13050609827041626
206,0.35221725702285767,0.14025750756263733
207,0.38723278045654297,0.1416962444782257
208,0.38468512892723083,0.1428181380033493
209,0.3878767192363739,0.14139573276042938
210,0.37077492475509644,0.14225910604000092
211,0.36493128538131714,0.1398496925830841
212,0.3117021918296814,0.13492313027381897
213,0.25234732031822205,0.12473438680171967
214,0.23648929595947266,0.12492270022630692
215,0.1396321803331375,0.09913568198680878
216,0.11899914592504501,0.09396237134933472
217,0.10268233716487885,0.08926326781511307
218,0.07591583579778671,0.0762391984462738
219,0.07576372474431992,0.07466623932123184
220,0.07559707015752792,0.07539431005716324
221,0.08515109121799469,0.07825584709644318
222,0.09906075894832611,0.08321862667798996
223,0.09966804087162018,0.08663690835237503
224,0.09583662450313568,0.08281738311052322
225,0.13924291729927063,0.09364891797304153
226,0.18857669830322266,0.10907426476478577
227,0.199616476893425,0.11489678174257278
228,0.198981374502182,0.11739570647478104
229,0.25276321172714233,0.12595494091510773
230,0.2585151791572571,0.12962119281291962
231,0.2630186676979065,0.12849624454975128
232,0.1900317370891571,0.11511966586112976
233,0.16428782045841217,0.10596711933612823
234,0.1742132604122162,0.10870900750160217
235,0.21241827309131622,0.11542787402868271
236,0.21321722865104675,0.11141087859869003
237,0.1941918432712555,0.11226450651884079
238,0.09937694668769836,0.08637630939483643
239,0.05690494924783707,0.06886666268110275
240,0.030602306127548218,0.04919872432947159
241,0.03024359978735447,0.050398387014865875
242,0.03625046834349632,0.05572754144668579
243,0.030976295471191406,0.050355639308691025
244,0.0412093810737133,0.06135046109557152
245,0.031128203496336937,0.04898783192038536
246,0.04438335448503494,0.061921097338199615
247,0.06339471787214279,0.07555486261844635
248,0.07407144457101822,0.07658148556947708
249,0.09612949192523956,0.08450590819120407
250,0.05421348661184311,0.0670216754078865
251,0.044769808650016785,0.06152666360139847
252,0.0706944614648819,0.07652773708105087
253,0.08461891859769821,0.08200196921825409
254,0.16364960372447968,0.1045050099492073
255,0.15807297825813293,0.10444004088640213
256,0.09285236895084381,0.08467353880405426
257,0.1450428068637848,0.09928113222122192
258,0.22830870747566223,0.11864553391933441
259,0.33988097310066223,0.14089801907539368
260,0.3793068528175354,0.14052344858646393
261,0.4825621545314789,0.14247535169124603
262,0.531442403793335,0.14394496381282806
263,0.497255802154541,0.1439673751592636
264,0.47723668813705444,0.1431683450937271
265,0.4578939378261566,0.14337058365345
266,0.4065907597541809,0.14209000766277313
267,0.4713069796562195,0.14276054501533508
268,0.4434414803981781,0.13887396454811096
269,0.4808122515678406,0.14377816021442413
270,0.4584124982357025,0.14477740228176117
271,0.4551162123680115,0.14346559345722198
272,0.5544565320014954,0.14362068474292755
273,0.5487747192382812,0.14500689506530762
274,0.535926878452301,0.14401628077030182
275,0.4677024781703949,0.1454860419034958
276,0.40620288252830505,0.14156004786491394
277,0.4280799925327301,0.13915544748306274
278,0.3590168356895447,0.1368832290172577
279,0.30235153436660767,0.13057367503643036
280,0.2256935089826584,0.11825074255466461
281,0.24213485419750214,0.12155396491289139
282,0.23113445937633514,0.11740013211965561
283,0.2919435203075409,0.12706358730793
284,0.32987919449806213,0.13519597053527832
285,0.30185428261756897,0.13274982571601868
286,0.2912716865539551,0.13317625224590302
287,0.2812356650829315,0.1311601847410202
288,0.34398356080055237,0.13424097001552582
289,0.33553776144981384,0.1356276422739029
290,0.2999097406864166,0.13470949232578278
291,0.31341642141342163,0.13587675988674164
292,0.36825960874557495,0.1399422585964203
293,0.44979897141456604,0.14083829522132874
294,0.46601447463035583,0.14348351955413818
295,0.41580384969711304,0.14011166989803314
296,0.38501662015914917,0.14194336533546448
297,0.3650740385055542,0.14390552043914795
298,0.3869880735874176,0.14154192805290222
299,0.3696005642414093,0.14013820886611938
