,mean,std
0,0.009664410725235939,0.0241237785667181
1,0.030344191938638687,0.03451451286673546
2,0.035343196243047714,0.03693633899092674
3,0.03525196760892868,0.033358167856931686
4,0.100328728556633,0.05300183966755867
5,0.07555917650461197,0.0456598661839962
6,0.025763511657714844,0.030696926638484
7,0.030238037928938866,0.034031689167022705
8,0.06913846731185913,0.044362861663103104
9,0.03656749799847603,0.03846979886293411
10,0.024301698431372643,0.03222708776593208
11,0.009122729301452637,0.020390475168824196
12,0.06692476570606232,0.049474913626909256
13,0.00606438796967268,0.016922973096370697
14,0.011429217644035816,0.027632955461740494
15,0.03845146670937538,0.040202546864748
16,0.03459865227341652,0.035278819501399994
17,0.07960295677185059,0.04672616347670555
18,0.11900316178798676,0.05556651949882507
19,0.10948960483074188,0.058047570288181305
20,0.09862830489873886,0.053500719368457794
21,0.10607919842004776,0.057497505098581314
22,0.0712762326002121,0.046010468155145645
23,0.02316429652273655,0.030261622741818428
24,0.043677158653736115,0.04201750084757805
25,0.041959840804338455,0.038096699863672256
26,0.04135444015264511,0.03972599282860756
27,0.06705890595912933,0.04613536223769188
28,0.06907481700181961,0.04997653886675835
29,0.06366089731454849,0.04363147169351578
30,0.09665825963020325,0.04940970242023468
31,0.16673526167869568,0.0643724575638771
32,0.2389422208070755,0.07713648676872253
33,0.2781786322593689,0.08335208147764206
34,0.24677157402038574,0.07790108770132065
35,0.12908631563186646,0.06341974437236786
36,0.09345676004886627,0.05121913552284241
37,0.08857914060354233,0.05432867631316185
38,0.059808485209941864,0.04405789077281952
39,0.06663230806589127,0.04690146818757057
40,0.05668134242296219,0.04231087863445282
41,0.048966094851493835,0.04151530563831329
42,0.054335325956344604,0.044719088822603226
43,0.03538372367620468,0.038519613444805145
44,0.028302127495408058,0.03346735239028931
45,0.05925222486257553,0.04148855432868004
46,0.07048998773097992,0.04791562631726265
47,0.063411183655262,0.04284517839550972
48,0.03491611406207085,0.03733299300074577
49,0.020469674840569496,0.02864881046116352
50,0.02271432615816593,0.034474264830350876
51,0.03604193776845932,0.03540991619229317
52,0.03262293338775635,0.03687169402837753
53,0.02882521227002144,0.03230353817343712
54,0.04564158618450165,0.03835095092654228
55,0.07885842025279999,0.04687271639704704
56,0.09412150084972382,0.050595685839653015
57,0.1511705368757248,0.06146799400448799
58,0.10783001035451889,0.056647513061761856
59,0.04909448325634003,0.04075269401073456
60,0.02544824779033661,0.03178365156054497
61,0.0059724003076553345,0.019295401871204376
62,0.01673993095755577,0.031351152807474136
63,0.01725216768682003,0.028062867000699043
64,0.016654571518301964,0.027239752933382988
65,0.004674849100410938,0.015204963274300098
66,0.0013369799125939608,0.012356833554804325
67,0.004297807812690735,0.014834454283118248
68,0.00565894553437829,0.019058046862483025
69,0.004972308874130249,0.01874888315796852
70,0.001433882163837552,0.012774291448295116
71,0.0011584789026528597,0.0116967111825943
72,0.004011866636574268,0.01682700403034687
73,0.044386014342308044,0.03917673975229263
74,0.10387736558914185,0.05025757849216461
75,0.1214979737997055,0.059036798775196075
76,0.08268817514181137,0.046098195016384125
77,0.061130546033382416,0.046012818813323975
78,0.07257987558841705,0.04546821489930153
79,0.11898879706859589,0.056985799223184586
80,0.11195814609527588,0.053740743547677994
81,0.1094096451997757,0.0518714003264904
82,0.05474526435136795,0.045844666659832
83,0.016643470153212547,0.026430413126945496
84,0.0032771348487585783,0.016551917418837547
85,0.004101485013961792,0.01821933686733246
86,0.009616518393158913,0.022406550124287605
87,0.03027087077498436,0.033949729055166245
88,0.030114922672510147,0.034835219383239746
89,0.007719516754150391,0.02092285454273224
90,0.005336096975952387,0.01706657186150551
91,0.007139557506889105,0.02133944258093834
92,0.006121516227722168,0.018701232969760895
93,0.0027571022510528564,0.013392233289778233
94,0.006270578596740961,0.019390776753425598
95,0.00879321713000536,0.024569816887378693
96,0.0073878406547009945,0.020578395575284958
97,0.009579995647072792,0.02342972904443741
98,0.028495099395513535,0.03538382053375244
99,0.02256091870367527,0.03328189253807068
100,0.018804257735610008,0.02821638621389866
101,0.13066765666007996,0.05268415808677673
102,0.14787545800209045,0.06063688546419144
103,0.1524389386177063,0.06916622817516327
104,0.09155474603176117,0.05108180269598961
105,0.05910993739962578,0.04435648396611214
106,0.1199517473578453,0.05561113357543945
107,0.15647414326667786,0.0594010204076767
108,0.32798445224761963,0.08206208050251007
109,0.3331505358219147,0.09376343339681625
110,0.4505062699317932,0.09825022518634796
111,0.24992533028125763,0.0843861997127533
112,0.13718265295028687,0.058508239686489105
113,0.14116394519805908,0.06017496809363365
114,0.27050715684890747,0.07706592231988907
115,0.15084712207317352,0.0688353180885315
116,0.06962589174509048,0.04947866126894951
117,0.014316719956696033,0.02649528533220291
118,0.02128104865550995,0.03351159766316414
119,0.04601844772696495,0.03846112638711929
120,0.20061035454273224,0.06252690404653549
121,0.17992012202739716,0.07241138815879822
122,0.1849479377269745,0.06841076910495758
123,0.23368045687675476,0.07240603864192963
124,0.10708844661712646,0.059499215334653854
125,0.13301536440849304,0.05633121728897095
126,0.11195588111877441,0.05831258371472359
127,0.13662639260292053,0.06464562565088272
128,0.07932144403457642,0.05162407085299492
129,0.05979248136281967,0.04730050265789032
130,0.06420235335826874,0.047727346420288086
131,0.11687465757131577,0.054927606135606766
132,0.12182746082544327,0.05647781491279602
133,0.09390407055616379,0.054202690720558167
134,0.09456530958414078,0.05007294937968254
135,0.03674818575382233,0.036000050604343414
136,0.03235168755054474,0.036499395966529846
137,0.0897071585059166,0.04776601493358612
138,0.009021568112075329,0.019357137382030487
139,0.0071648359298706055,0.020515410229563713
140,0.00555147510021925,0.01894594356417656
141,0.0027744979597628117,0.013552035205066204
142,0.005683726165443659,0.01886618882417679
143,0.02731921151280403,0.03031524084508419
144,0.016093123704195023,0.025740377604961395
145,0.03325841575860977,0.03522202745079994
146,0.055519383400678635,0.04198727011680603
147,0.1372365653514862,0.05686121806502342
148,0.1656409204006195,0.06719190627336502
149,0.10427911579608917,0.05407802760601044
150,0.044380392879247665,0.03768543899059296
151,0.03541351854801178,0.03635668382048607
152,0.04036015272140503,0.0353243313729763
153,0.017214123159646988,0.029455771669745445
154,0.010633292607963085,0.022320115938782692
155,0.012137043289840221,0.025528032332658768
156,0.03453802689909935,0.0372481606900692
157,0.018206128850579262,0.030038580298423767
158,0.08564968407154083,0.04660143703222275
159,0.10414580255746841,0.058271292597055435
160,0.07310666143894196,0.046031560748815536
161,0.057577233761548996,0.043798547238111496
162,0.06430262327194214,0.04881862550973892
163,0.026995990425348282,0.03177725896239281
164,0.07725951075553894,0.047382768243551254
165,0.04700573533773422,0.04431939870119095
166,0.04381052777171135,0.041915133595466614
167,0.024058762937784195,0.030106067657470703
168,0.01758817955851555,0.02696366049349308
169,0.010104471817612648,0.022520901635289192
170,0.0051499963738024235,0.01805952377617359
171,0.012288058176636696,0.02404414303600788
172,0.023251479491591454,0.03142232820391655
173,0.04508250206708908,0.04122383892536163
174,0.10954248905181885,0.05413395166397095
175,0.10221048444509506,0.0558420829474926
176,0.18096692860126495,0.0630258247256279
177,0.20200952887535095,0.06697475910186768
178,0.25519245862960815,0.0831882506608963
179,0.13984103500843048,0.0652678906917572
180,0.06578265875577927,0.04632721096277237
181,0.03104553185403347,0.03424207866191864
182,0.011293599382042885,0.025450870394706726
183,0.0884711891412735,0.045032601803541183
184,0.10363323986530304,0.05981704592704773
185,0.22317564487457275,0.06958752125501633
186,0.10060478746891022,0.0570865198969841
187,0.05011356621980667,0.04347193241119385
188,0.12984153628349304,0.06165795400738716
189,0.12017009407281876,0.05421203747391701
190,0.1338534653186798,0.05930225923657417
191,0.08821062743663788,0.04947357252240181
192,0.0812036395072937,0.05272189527750015
193,0.056991685181856155,0.04235193878412247
194,0.08586662262678146,0.05257798731327057
195,0.13401231169700623,0.05845758318901062
