1.707577700592158992e-03
1.547695683179781817e-03
1.489138073085115310e-03
1.551660399842533927e-03
1.643504590527620352e-03
1.578731460329576425e-03
1.612468122635987017e-03
1.777516697923808842e-03
1.502416186155128980e-03
1.510045824765209044e-03
1.548889466358484290e-03
1.624829040322101070e-03
1.660415462844538892e-03
1.681816753683517546e-03
1.531504620172981918e-03
1.830379448985227503e-03
1.530458556822392180e-03
1.599192678853129240e-03
1.552437200854153015e-03
1.562203466147223108e-03
