,Y_test,default_linear_learner,default_tree_learner,linear_svr_learner,kernel_ridge_learner,esn_ridge_learner,esn_kernel_ridge_learner,esn_linear_svr_learner,lasso_learner
14419,0.065311983,0.063791007,0.071989732,0.017024129,0.062156658,0.049640738,0.063238715,0.016701252,0.01232884926707155
14420,0.13632434400000001,0.08649462599999999,0.124107038,0.04883214,0.09346172400000001,0.081623044,0.076680724,0.036351562999999996,0.043865221475348416
14421,0.19277947899999998,0.11037587800000001,0.167596178,0.081107997,0.125228236,0.108760565,0.095100596,0.061900120999999995,0.07709104219478238
14422,0.248748613,0.137976618,0.205012871,0.120757856,0.158691308,0.13621544300000002,0.11924170099999999,0.093605239,0.11538520844769071
14423,0.19691934,0.142151676,0.205012871,0.130304491,0.162511918,0.153344679,0.133480231,0.11343244599999999,0.12101670348488291
14424,0.174825945,0.154237134,0.205012871,0.14487441199999998,0.176850025,0.16816226199999998,0.146343226,0.130141671,0.13791118859645904
14425,0.06951006400000001,0.081178826,0.124107038,0.03999808,0.08662361,0.09766090699999999,0.111174093,0.07862483099999999,0.03654427792699817
14426,0.07726392,0.086929268,0.124107038,0.050335119000000005,0.09377149800000001,0.085307195,0.09851795199999999,0.061384825999999997,0.04442837097906808
14427,0.041513157,0.07074794400000001,0.01765126,0.028752537,0.070612437,0.06862174,0.082392545,0.044393242,0.021902390830298605
14428,0.027955141,0.063410341,0.071989732,0.017248264,0.06127353,0.062865139,0.07218332,0.031297537,0.011765699763352226
14429,0.043988720999999995,0.07682833,0.025463713,0.037242439,0.079203043,0.082658396,0.075823667,0.038333729,0.030349633386087198
14430,0.046721207,0.06415849700000001,0.071989732,0.016378373,0.062940953,0.074321644,0.07239952,0.026821914,0.012891998770791035
14431,0.046958512,0.058401027,0.045906887,0.0058164490000000004,0.055731547,0.061161812999999995,0.067533733,0.012908313999999999,0.005007905718721682
14432,0.042542110999999994,0.067351196,0.071989732,0.019300863999999997,0.067949244,0.062875207,0.071352073,0.011811078999999999,0.01739719480054422
14433,0.00047018,0.043024862000000004,0.031051547000000002,-0.014812019,0.032772446000000004,0.035911492999999996,0.058659881,-0.008431909,-0.016391775422609244
14434,0.028113977000000002,0.061357994000000006,0.007484455,0.013600691000000002,0.058719077,0.060725212,0.061717677,-0.000993071,0.008949952244756271
14435,0.057713165999999996,0.083586925,0.041376034,0.04262431,0.090262442,0.088525086,0.073136744,0.021511999,0.03992317494931358
14436,0.040976532,0.073126552,0.071989732,0.03043511,0.075105129,0.071357936,0.073043101,0.026305482,0.025281287852613625
14437,0.035038216000000004,0.080702993,0.132823828,0.037177063999999996,0.087605924,0.073400823,0.074388725,0.035294742999999996,0.03598112842327946
14438,0.011155225,0.045956932,-0.002911103,-0.007824441,0.036473057999999996,0.028262541000000002,0.057756773,0.013311131,-0.012449728896574303
14439,0.005963628,0.042150683,0.031051547000000002,-0.017974629,0.032515022000000005,0.019028246000000002,0.04531493599999999,-0.000463088,-0.017518074430047107
14440,0.002919166,0.057217403,0.045906887,0.005156892,0.053428197000000004,0.028834194,0.048157881,0.004027834,0.003318457207563915
14441,0.016905596000000002,0.085182312,0.132823828,0.044054755,0.093126246,0.05268751,0.062662686,0.027781921,0.04217577296419057
14442,0.001323212,0.061749430999999994,0.071989732,0.013721182,0.059395955,0.04283155,0.057570234000000005,0.019157171,0.009513101748475628
14443,0.010095896,0.061774420999999996,0.071989732,0.01452082,0.059178472999999995,0.047531609,0.054973522999999996,0.016084395,0.009513101748475628
14444,0.056767110999999995,0.07317529099999999,0.071989732,0.031994664,0.074214532,0.056716525999999996,0.060676729000000006,0.027293326,0.025281287852613625
14445,0.050704131,0.07871837799999999,0.041376034,0.035696755,0.083618778,0.077620756,0.06548574,0.03294035,0.03316538090468312
14446,0.103592099,0.101135531,0.124107038,0.070743135,0.112429969,0.10989216800000001,0.082896712,0.054893414,0.06413860360924041
14447,0.117855701,0.12541871400000001,0.167596178,0.10347529400000001,0.14344985300000002,0.137419538,0.104352525,0.08090424,0.09792757383239384
14448,0.062178927,0.080797539,0.124107038,0.040202338,0.085901605,0.099651879,0.08967227,0.055358175,0.03598112842327946
14449,0.028435446,0.040641327000000005,-0.05712288099999999,-0.016652286000000002,0.029110742000000002,0.044582823,0.060304674,0.011013413,-0.019770672444924163
14450,0.01539254,0.031643792000000004,-0.031044657000000003,-0.031652308999999997,0.015998881,0.023784882,0.040453355,-0.017075788,-0.03215996152674725
14451,0.0,-0.017463793000000002,-0.070445838,-0.10202986900000001,-0.060717524,-0.043102432,0.0026378609999999996,-0.06886746,-0.10030105147677347
14452,0.002433165,0.026912561,0.033262957,-0.034186018,0.007861476,-0.01338677,0.010508666000000002,-0.05302108,-0.03891775557137807
14453,0.0,0.024065799,-0.061235156,-0.038443908,0.003787503,-0.036736447,0.01341825,-0.045378483,-0.04285980209741259
14454,0.0,0.028129899,0.033262957,-0.032447705,0.009674725,-0.035308307000000004,0.018939817,-0.035504207,-0.0372283070602202
14455,0.0,-0.031322857,-0.061943882,-0.123732889,-0.083497897,-0.087881153,-0.012889821999999999,-0.081690407,-0.11944813460322747
14456,0.0,-0.094044139,-0.061235156,-0.20796223100000003,-0.185239108,-0.147368771,-0.061402325,-0.152949858,-0.20673630767970755
14457,0.0,-0.063342786,-0.061943882,-0.16833643399999998,-0.137653755,-0.152490201,-0.067963232,-0.161757531,-0.16393694539704662
14458,0.0,-0.028075711,-0.061943882,-0.1190682,-0.07807019,-0.11200719199999999,-0.054730102999999995,-0.13638893900000001,-0.11494293857347362
14459,0.0,-0.024330527999999997,-0.061943882,-0.110872005,-0.071428619,-0.09330643400000001,-0.047164573,-0.124897076,-0.10987459304000058
14460,0.0,-0.050266570999999996,-0.061943882,-0.146873631,-0.11315538300000001,-0.114413051,-0.05993934099999999,-0.140294936,-0.14591616127803078
14461,0.0,-0.067287282,-0.061943882,-0.17050555,-0.140885073,-0.134038074,-0.07602767,-0.158311327,-0.16956844043423955
14462,0.0,-0.018669252,-0.070445838,-0.103388088,-0.062548185,-0.085157044,-0.057705832,-0.126083111,-0.1019904999879319
14463,0.022816701,0.083205821,0.124107038,0.042834422999999996,0.089389735,0.036350361,0.008133297,-0.02963116,0.03936002544559427
14464,0.070080228,0.1315866,0.205012871,0.114765008,0.15021916400000002,0.105327475,0.068473792,0.053966583,0.1063748163881822
14465,0.062936404,0.127980029,0.14966259099999998,0.11100414300000001,0.144795496,0.100687951,0.095566885,0.090656461,0.1013064708547097
14466,0.031743159,0.09613556599999999,0.132823828,0.059610482,0.10786935800000001,0.084186766,0.08818380199999999,0.075627447,0.05738080956460955
14467,0.017875698,0.092964045,0.124107038,0.05736562,0.10223852800000001,0.085677541,0.085517193,0.064404084,0.05287561353485626
14468,0.048603192,0.117670414,0.167596178,0.091234198,0.134579385,0.09750426300000001,0.09595971199999999,0.077232606,0.08722773326172935
14469,0.067978024,0.13804561699999998,0.205012871,0.12296568,0.158171135,0.12622550800000001,0.113002909,0.098745355,0.11538520844769071
14470,0.06073991,0.123863209,0.021655458,0.103320966,0.141020479,0.119910071,0.11248662699999999,0.097452933,0.09567497581751766
14471,0.071735034,0.12941773,0.167596178,0.107388934,0.149543342,0.126956866,0.113360079,0.09970119599999999,0.10355906886958637
14472,0.0054156130000000005,0.045945306,-0.002911103,-0.008196459,0.036618257,0.037530894,0.07066244,0.03465986,-0.012449728896574303
14473,2.53e-06,0.030888102999999997,-0.05712288099999999,-0.031023492000000003,0.01473613,0.009470855,0.043480292999999996,-0.007199554,-0.033286260534186006
14474,0.0,-0.018733302,-0.070445838,-0.105437553,-0.062708182,-0.044846282,0.001667061,-0.064784185,-0.1019904999879319
14475,0.0,-0.01869817,-0.070445838,-0.10431340199999999,-0.062822494,-0.069257769,-0.016805493,-0.092332576,-0.1019904999879319
14476,0.007584895,0.020394148,-0.070445838,-0.044287242000000004,-0.001322034,-0.017603739,-0.002400301,-0.072269368,-0.047928147630885785
14477,0.054351030999999994,0.053605272999999995,-0.002911103,0.001218133,0.047978837999999996,0.010125416,0.023043315,-0.037607398,-0.001749888325909226
14478,0.002420509,0.015032547,-0.070445838,-0.05458683,-0.00928505,-0.020896518,0.012813973000000001,-0.05269517,-0.05524909117923551
14479,0.0,-0.016923855,-0.061235156,-0.097157619,-0.059141646,-0.069199275,-0.008107788000000001,-0.080739897,-0.0997379019730544
14480,0.0,-0.02685487,-0.061943882,-0.11721777900000001,-0.076082489,-0.09102682,-0.025222242000000002,-0.101910537,-0.11325349006231643
14481,0.0,-0.007262461,-0.070445838,-0.085724803,-0.043841073,-0.06252719999999999,-0.021451018999999998,-0.096633474,-0.08622231388379283
14482,0.0,-0.028362187,-0.061943882,-0.115830178,-0.077523409,-0.094528994,-0.033209218,-0.11106977900000001,-0.11550608807719293
14483,0.0,-0.041763386,-0.061943882,-0.13528712699999998,-0.099563653,-0.112488066,-0.047705576,-0.128276811,-0.13409002169992687
14484,0.0,-0.009392619,-0.070445838,-0.091862153,-0.047553914,-0.09162407,-0.038967386,-0.108857681,-0.08903806140238897
14485,6.33e-07,0.018602011,-0.070445838,-0.052013290999999996,-0.0029342,-0.06055595,-0.020604907,-0.077029098,-0.05018074564576282
14486,1.27e-06,-0.004069316,-0.070445838,-0.082788025,-0.039218458,-0.072645156,-0.024714037999999997,-0.082171689,-0.08171711785403943
14487,0.006211691,0.013423563000000001,-0.070445838,-0.056452359,-0.011707378999999999,-0.044326774000000006,-0.017236012,-0.071047008,-0.0575016891941127
14488,0.040828453,0.058808615999999994,0.045906887,0.006453781,0.056270534000000004,-0.000267384,0.008936285,-0.028536322000000003,0.005571055222440326
14489,0.000423352,0.018655209,-0.070445838,-0.050311065999999995,-0.003710745,-0.034298014,-0.001724646,-0.041185426000000004,-0.05018074564576282
14490,0.013243508000000001,0.045964274000000006,-0.002911103,-0.0075895269999999996,0.036352346,-0.013267507,0.011490837,-0.02339871,-0.012449728896574303
14491,0.106405585,0.149893262,0.159599275,0.14233073699999998,0.170771725,0.076145277,0.078637985,0.07171655,0.13171654405554753
14492,0.125453885,0.142804248,0.205012871,0.126376126,0.165459978,0.084131051,0.101929399,0.10283961800000001,0.12214300249232132
14493,0.09582685199999999,0.127080532,0.167596178,0.107031394,0.145167105,0.09314190800000001,0.110054488,0.104036344,0.10018017184727111
14494,0.047560949000000005,0.077102293,0.124107038,0.033604021,0.081289849,0.050902279,0.085331951,0.061557555,0.03091278288980615
14495,0.068043203,0.064643393,0.071989732,0.019489398999999998,0.062655483,0.044107512,0.067428548,0.033617441,0.0134551482745103
14496,0.08608216699999999,0.10240870199999999,0.14966259099999998,0.074268008,0.112792376,0.074474069,0.080370147,0.053842555,0.06582805212039794
14497,0.14879582,0.142032714,0.205012871,0.126497967,0.163428512,0.118254842,0.107985562,0.089706097,0.12101670348488291
14498,0.40430540600000003,0.244712481,0.231303022,0.273659712,0.26020161199999997,0.230110948,0.178760235,0.18591157,0.2634935279258477
14499,0.28951251899999997,0.153434503,0.205012871,0.144001215,0.175903958,0.160380676,0.165011179,0.15686444900000002,0.13678488958902132
14500,0.429104076,0.255759726,0.231303022,0.292222947,0.270012343,0.256555246,0.216244415,0.22808780899999997,0.278698564526266
14501,0.087276285,0.093472954,0.124107038,0.061245005,0.10137391800000001,0.127318748,0.148262954,0.13407048300000002,0.05343876303857544
14502,0.10300738,0.12295434300000001,0.167596178,0.09904846,0.140893914,0.158744574,0.135791047,0.11262145300000001,0.09454867681007906
14503,0.18819854600000002,0.12943637800000002,0.167596178,0.107985637,0.148985485,0.15576595,0.13391645900000002,0.107823109,0.10355906886958637
14504,0.229843961,0.165727849,0.159599275,0.165223125,0.188304004,0.196979601,0.15299643699999999,0.139084774,0.15367937470059795
14505,0.08477224400000001,0.079084385,0.132823828,0.035003577,0.08519933,0.13307439999999998,0.114715474,0.080715322,0.03372853040840188
14506,0.039182507000000005,0.04638235,0.017192618,-0.006616596999999999,0.036678196,0.082932675,0.08070629,0.02921498,-0.011886579392854764
14507,0.007240012,-0.004117708,-0.070445838,-0.08433646800000001,-0.039024495,0.021222612000000002,0.036765663,-0.034836063,-0.08171711785403943
14508,0.003122931,0.032188831,-0.030329376,-0.026616852000000003,0.015661866,0.048563674,0.036946175,-0.03246178,-0.03159681202302804
14509,0.05984005,0.084768126,0.132823828,0.043206314,0.092862512,0.076881216,0.064113617,0.008264172,0.04161262346047187
14510,0.184829451,0.18016682,0.147688005,0.180672633,0.204757519,0.171952169,0.129854887,0.10209765800000001,0.17395275683449038
14511,0.12266318,0.136383631,0.205012871,0.11940419099999999,0.156456987,0.140501603,0.137956795,0.110216097,0.11313261043281286
14512,0.205021244,0.152218514,0.205012871,0.142306055,0.17454107600000002,0.163742916,0.150047743,0.127239777,0.13509544107786325
14513,0.138505018,0.151812621,0.205012871,0.141722969,0.174087842,0.17229611,0.153863643,0.136237984,0.1345322915741444
14514,0.07763538099999999,0.080449084,0.124107038,0.041457165,0.08486566300000001,0.09635203199999999,0.114755095,0.08584034800000001,0.035417978919560264
14515,0.124804619,0.119674944,0.167596178,0.09335172300000001,0.137815029,0.13114599,0.115634604,0.092874896,0.09004348078032517
14516,0.16197668,0.084791795,0.041376034,0.043963693,0.092161552,0.09170060699999999,0.097435756,0.067834468,0.04161262346047187
14517,0.10778195300000001,0.070585532,0.071989732,0.023555677,0.07272160700000001,0.069851778,0.080782196,0.043952002999999996,0.021902390830298605
14518,0.049006294000000006,0.041857345,0.031051547000000002,-0.014956181,0.030894803,0.043078975,0.057074558,0.009446071,-0.018081223933766676
14519,0.068378594,0.047608168,0.017192618,-0.004606946,0.038208421,0.047134445,0.048448007,0.001395173,-0.010197130881697714
14520,0.084726049,0.036226749,-0.030329376,-0.021458385,0.022120779,0.025400451,0.038801391,-0.009813105,-0.025965316985835506
14521,0.085181041,0.080053238,0.124107038,0.04119558,0.08414692300000001,0.06565821,0.060544932,0.022063263,0.03485482941584067
14522,0.07508641099999999,0.099151715,0.124107038,0.069288429,0.10891606,0.091924349,0.082589741,0.054006240999999996,0.061322856090643856
14523,0.048369684,0.081694183,0.124107038,0.044083767,0.08593904699999999,0.083575722,0.084596983,0.054039162,0.03710742743071772
14524,0.051374913,0.09712224900000001,0.124107038,0.066372999,0.10627479599999999,0.09936897900000001,0.095205433,0.066504073,0.0585071085720485
14525,0.004021526,0.028070826,0.033262957,-0.034337916,0.010485995,0.032491148,0.06272379,0.012025273000000001,-0.0372283070602202
14526,0.066077687,0.054481965,-0.002911103,0.004461152,0.048661928,0.040332683,0.062353883,0.008389221,-0.0006235893184704766
14527,0.000253125,0.076701849,0.025463713,0.033195295,0.080666053,0.05408059900000001,0.074257905,0.020711157,0.030349633386087198
14528,0.001275751,0.018748281000000002,-0.070445838,-0.047332944,-0.003575886,-0.009882249000000001,0.046529542,-0.020109725,-0.05018074564576282
14529,0.0010669219999999999,-0.020185923,-0.070445838,-0.10229977800000001,-0.064090925,-0.064935308,0.011290706000000001,-0.067795174,-0.10424309800280843
14530,0.0,-0.012974089,-0.070445838,-0.094819868,-0.053233899,-0.06353109400000001,-0.00102968,-0.083107276,-0.09410640693586192
14531,0.0,-0.03153715,-0.061235156,-0.118185161,-0.082291107,-0.073089212,-0.018514717,-0.101196581,-0.12001128410694707
14532,0.0,-0.024717568999999998,-0.061943882,-0.11085187099999999,-0.071755989,-0.086417206,-0.02226496,-0.10400937,-0.11043774254371991
14533,0.002340142,0.052881690999999995,0.017192618,0.002874346,0.045836759000000005,0.012679761999999999,0.020133403,-0.039144253999999996,-0.0028761873333469665
14534,1.27e-06,0.032537231,-0.030329376,-0.02787342,0.017117959,0.004788225,0.0288353,-0.027450967000000003,-0.03103366251930877
14535,0.013382726000000001,0.06940545099999999,0.071989732,0.023009494,0.070485883,0.056265112,0.053088749000000005,0.004454115,0.020212942319140583
14536,0.039241991000000004,0.100594368,0.132823828,0.065831683,0.113907206,0.08854302,0.07899682,0.041576202,0.06357545410552111
14537,0.106660609,0.15511698699999998,0.205012871,0.148218601,0.177542991,0.156086068,0.12357276699999999,0.102299054,0.13903748760389764
14538,0.09110417,0.154754061,0.205012871,0.14901035699999998,0.176541406,0.171026607,0.14241199599999999,0.132075154,0.13847433810017898
14539,0.029041048,0.102339576,0.167596178,0.072056102,0.11413070800000001,0.143663144,0.122201041,0.102908605,0.06582805212039794
14540,0.010146521,0.068649618,0.071989732,0.023633737000000002,0.06903691599999999,0.11364849199999999,0.09368517400000001,0.06268496400000001,0.019086643311702556
14541,0.00708434,0.058151013,0.007484455,0.010221183,0.053504082,0.10081987,0.073963128,0.038283515,0.004444756215002383
14542,0.005112495,0.080305001,0.132823828,0.036846774,0.086753762,0.096421185,0.075673074,0.040474078999999996,0.035417978919560264
14543,9.05e-05,0.048693645,-0.002911103,-0.007087916999999999,0.041151909,0.050343877,0.060223369000000006,0.013006721,-0.008507682370539355
14544,9.49e-06,0.024722799,-0.070445838,-0.042230594,0.005756341,0.00041454400000000003,0.038961355,-0.020111248999999998,-0.041733503089974346
14545,0.013728242,0.029630386,-0.052372552,-0.034053862000000004,0.012893399,-0.0028925970000000002,0.031263779,-0.032552908,-0.03497570904534354
14546,0.04565998,0.059274909,0.007484455,0.008969562,0.05612579400000001,0.028540882000000004,0.043178863,-0.014072346000000001,0.006134204726159875
14547,0.041630227,-0.01936911,-0.061235156,-0.100972771,-0.06284812299999999,-0.039237876,0.003693686,-0.06537382,-0.10311679899536973
14548,0.07333605,0.07665269200000001,0.025463713,0.031622387,0.081732208,0.031670095,0.038171576,-0.012030703,0.030349633386087198
14549,0.06735407,0.087356089,0.124107038,0.05158785900000001,0.094017226,0.062423944,0.063263599,0.02446244,0.04499152048278639
14550,0.07307596400000001,0.063358712,0.071989732,0.015596228,0.061750169,0.042140580999999996,0.061798187000000004,0.02033,0.011765699763352226
14551,0.067280664,0.044172989,-0.002911103,-0.015288316000000001,0.035749427,0.026404346000000002,0.047638562999999995,0.0018366970000000002,-0.014702326911450903
14552,0.0050871829999999995,0.041114407,-0.030329376,-0.013919343999999998,0.028823373,0.026651382999999997,0.041672768,-0.006826997,-0.01920752294120531
14553,0.052825952,0.053172193,-0.002911103,-0.000234865,0.047504955999999994,0.038422839,0.044608888,-0.004163565,-0.0023130378296285325
14554,0.064560834,0.083546852,0.132823828,0.041342039,0.09135557,0.072239156,0.059735104000000004,0.020478337,0.03992317494931358
14555,0.044951862,0.04542467099999999,-0.002911103,-0.012451067,0.03668156,0.036137021,0.046317415,0.00037042199999999997,-0.013012878400293878
14556,0.002439494,0.042686906,0.031051547000000002,-0.013221272,0.03200271,0.036192227,0.039138775,-0.010962438,-0.016954924926327896
14557,0.011016638999999998,0.052372168,-0.002911103,-0.001024696,0.046281295,0.054073219000000006,0.039501127999999996,-0.008403484000000001,-0.0034393368370665743
14558,0.000581555,0.035403708,-0.030329376,-0.022984682000000003,0.021105701,0.035974202999999996,0.030189791,-0.018066682,-0.02709161599327462
14559,2.97e-05,0.004922722,-0.070445838,-0.06796386900000001,-0.02472334,0.000631466,0.00884048,-0.047046659000000005,-0.0693278287722162
14560,6.33e-07,-0.004873013,-0.070445838,-0.083695363,-0.040456793,-0.010716365,-0.007314913,-0.068850584,-0.08284341686147806
14561,0.000885305,0.029750139,0.033262957,-0.030221984,0.012168233999999998,0.015286798,0.006568587,-0.047350854000000005,-0.03497570904534354
14562,0.022117442,0.040698064,-0.030329376,-0.014836803999999999,0.028502302,0.008235731999999999,0.020590428,-0.028178949,-0.019770672444924163
14563,0.075028825,0.05569837,0.007484455,0.006169627,0.050411845,0.026435768,0.036867719,-0.007903712,0.001065859192686865
14564,0.131368787,0.090133083,0.124107038,0.053613319000000006,0.098414713,0.076150032,0.064566578,0.02539612,0.04893356700882098
14565,0.077363271,0.053917884000000006,-0.002911103,-0.0011836330000000001,0.049854484000000004,0.045585137000000005,0.055440237,0.008299738000000001,-0.0011867388221897509
14566,0.091511701,0.132829341,0.205012871,0.11731618,0.151259725,0.128148345,0.097865997,0.065640043,0.10806426489933994
14567,0.30184794,0.178643362,0.205012871,0.181543764,0.20279076,0.17657212,0.143079164,0.12886972,0.17170015881961265
14568,0.153969066,0.11807503800000001,0.167596178,0.09177668900000001,0.135109688,0.153646358,0.128048204,0.106994588,0.08779088276544747
14569,0.06715030400000001,0.08697981099999999,0.124107038,0.051952382000000005,0.09273901400000001,0.11231650800000001,0.10477615800000001,0.075613548,0.04442837097906808
14570,0.026295906,0.054086052999999995,-0.002911103,0.004197465,0.047896953,0.070737267,0.07637823,0.037275003,-0.0011867388221897509
14571,0.004374635,0.044197618,-0.002911103,-0.014500246000000001,0.03506672,0.066775108,0.05665570599999999,0.009981736,-0.014702326911450903
14572,0.0062072609999999995,0.008611476,-0.070445838,-0.061573302,-0.019063512,0.023078611000000002,0.028483037000000003,-0.031162939,-0.06425948323874302
14573,0.12762190199999998,0.111736211,0.14966259099999998,0.087421877,0.124969549,0.110995557,0.07418179999999999,0.036188898,0.07878049070594005
14574,0.12301692300000001,0.062629799,0.01765126,0.017081842,0.05936414,0.081910455,0.068182885,0.02842669,0.010639400755914014
14575,0.154470253,0.143625833,0.205012871,0.127855832,0.166028602,0.145949746,0.11063900300000001,0.08281929,0.12326930149975993
14576,0.045033495,0.06367139299999999,0.071989732,0.013196718999999999,0.063398092,0.076303615,0.088318165,0.042436815999999995,0.01232884926707155
14577,0.089605036,0.055282288,0.007484455,0.0052605230000000005,0.049979534000000006,0.064578879,0.07455527599999999,0.017266342,0.0005027096889675471
14578,0.06471334200000001,0.093849054,0.124107038,0.060874792000000004,0.102634128,0.110378595,0.088509906,0.039340997999999995,0.05400191254229455
14579,0.06788057,0.118970334,0.167596178,0.09561499300000001,0.135208844,0.148869972,0.108072424,0.070374111,0.08891718177288661
14580,0.092460288,0.137714052,0.159599275,0.12476096199999999,0.156693575,0.17418419300000001,0.126904043,0.104014049,0.11482205894397149
14581,0.057849854000000006,0.08760702199999999,0.132823828,0.047212519,0.09676560199999999,0.137830162,0.107313854,0.074976396,0.045554669986506084
14582,0.039371085,0.079677315,0.006972896,0.041571461000000004,0.08280686,0.127893528,0.09554045300000001,0.058375505,0.034291679912121356
14583,0.045542276,0.071413767,0.071989732,0.025248172000000003,0.073547006,0.103635868,0.08563844400000001,0.041228979,0.023028689837736798
14584,0.09769491599999999,0.08939485,0.124107038,0.054800693,0.096530646,0.11685961800000001,0.09054636,0.049772924,0.04780726800138286
14585,0.159790944,0.107992386,0.167596178,0.07926911,0.12159941699999999,0.122400384,0.10333928699999999,0.066810286,0.07371214517246777
14586,0.104759639,0.094993514,0.124107038,0.060281144,0.104906065,0.11077344900000001,0.101579741,0.062841429,0.055691361053452605
14587,0.098635276,0.081299039,0.124107038,0.043844636,0.08506302,0.09460323699999999,0.09260219199999999,0.053594515,0.03654427792699817
14588,0.078594725,0.114890851,0.167596178,0.08912654800000001,0.13029434,0.127304892,0.10875549300000001,0.074722771,0.08328568673569432
14589,0.09681973599999999,0.083996457,0.041376034,0.043323843,0.09074891199999999,0.10537609099999999,0.097968432,0.057703801,0.04048632445303277
14590,0.134075328,0.11076410800000001,0.167596178,0.08112588400000001,0.126125604,0.118937357,0.10768730900000001,0.07019815,0.07765419169850214
14591,0.176840821,0.179021982,0.205012871,0.18125416100000002,0.203125492,0.18388181899999997,0.151067982,0.131331853,0.17226330832333228
14592,0.231910728,0.180971307,0.147688005,0.18160525600000002,0.205726806,0.198853704,0.16849543600000003,0.159693,0.1750790558419276
14593,0.322028975,0.21433469300000002,0.231303022,0.23198265699999998,0.236621516,0.22530589399999998,0.197284171,0.20118628100000002,0.22125731514690486
