,0
0,0.6228375721821565
1,0.5780658148772372
2,0.5666743977170742
3,0.4638753965990531
4,0.5041489171693981
5,0.3170030312813038
6,0.40022319358633796
7,0.4933415524340877
8,0.4666832472302871
9,0.5205748520902431
10,0.4850032101283886
11,0.4232438145349133
12,0.5163967472709886
13,0.5858279758571989
14,0.5041995301427431
15,0.5256626217037451
16,0.5405750349839072
17,0.5687258442928571
18,0.5787360952954801
19,0.5497795051248917
20,0.5233246530651549
21,0.6209594416049814
22,0.5711428317958012
23,0.6680774612021403
24,0.5850068361989564
25,0.5855526082459436
26,0.5871460155816561
27,0.5863078649857388
28,0.5862639645332574
29,0.627103334968279
30,0.6476705661100365
31,0.6913813842061953
32,0.6315332808852067
33,0.719508705484535
34,0.6024865102485086
35,0.4919353017490475
36,0.508624094502242
37,0.3505877060483276
38,0.33303485793907117
39,0.42727263401262977
40,0.5516547151191747
41,0.6639385231631374
42,0.6994438585562451
43,0.6400982327321715
44,0.6280720874267453
45,0.6401752418889196
46,0.5908886993841755
47,0.6287757146781677
48,0.696786494220687
49,0.6815905581381844
50,0.6227382945629945
51,0.5773322326419101
52,0.6246482017252891
53,0.6550737553967673
54,0.6306519668985715
55,0.5844109753607956
56,0.6649823043009081
57,0.6629238825869026
58,0.6577175776289255
59,0.66211539877188
60,0.6577354197076599
61,0.6469194046844844
62,0.6793182991784323
63,0.6721170465370252
64,0.6339066762970467
65,0.6858749146386484
66,0.578521348602165
67,0.634948348642821
68,0.6176260698017413
69,0.6388648583955686
70,0.6318796383984153
71,0.5614355342751842
72,0.5524207760552435
73,0.5741051677863858
74,0.5388934125181208
75,0.5848266180885133
76,0.5756991033407869
77,0.538485612953945
78,0.5320803574146662
79,0.5407757370568287
80,0.5515156376409227
81,0.5436193421317155
82,0.5417508789198585
83,0.5439613207384175
84,0.5523218505850109
85,0.5593244637297146
86,0.5653715882817036
87,0.5787259169081702
88,0.6041147513456091
89,0.6487843261540953
90,0.6487331829636993
91,0.6190792629961143
92,0.6300703554298945
93,0.6589998942043522
94,0.618162650659156
95,0.6783640614250595
96,0.5703072046036095
97,0.6013244068091385
98,0.6533072063933139
99,0.6631997632055857
100,0.6513511531683245
101,0.595884361668247
102,0.5644637191023852
103,0.5944308478255366
104,0.5745941181153242
105,0.5698466413474557
106,0.6218706806139235
107,0.6231228517685063
108,0.6357313704279359
109,0.6465391477329832
110,0.6044602501599078
111,0.5507302916874184
112,0.60411580884263
113,0.6217133185736914
114,0.5803595048576045
115,0.6104606902282121
116,0.5995529272694465
117,0.5906306480454739
118,0.5740663776644365
119,0.5746212835001492
120,0.5273323045631302
121,0.5610275303211588
122,0.5770176804853597
123,0.5950411949101079
124,0.5844789034506843
125,0.5676925351648695
126,0.6326467219127319
127,0.6273270635943584
128,0.6018390027488967
129,0.5907381982051058
130,0.6021004556875811
131,0.6269688811785326
132,0.6350519577613747
133,0.5984178868559564
134,0.6100852339423515
135,0.6051441659492787
136,0.6275479435293002
137,0.6175834840315912
138,0.5779618557483335
139,0.5721427004931979
140,0.5894015606750043
141,0.6275857054334463
142,0.6393505536633795
143,0.6107879713417166
144,0.6704185772388165
145,0.6593698381158224
146,0.5963285522442189
147,0.5716248690738831
148,0.630711669673594
149,0.6451314273710331
150,0.6161235318499513
151,0.6140598119710944
152,0.6221402323473817
153,0.5948525689322579
154,0.548847484568975
155,0.5457303520043363
156,0.5685126147677788
157,0.5741266340002162
158,0.5427811739310553
159,0.539999273509902
160,0.5438452408529937
161,0.5479515316985515
162,0.5682439301746902
163,0.6006128288922572
164,0.6148037875528394
165,0.6130509248534978
166,0.6136875492797507
167,0.6299764121558462
168,0.6510497177763019
169,0.6371541720516719
170,0.6138118997476932
171,0.677202779516916
172,0.5753760056433248
173,0.6369286003912318
174,0.6667524582498592
175,0.6341815692645759
176,0.7044641580194169
177,0.6143511770607983
178,0.5889760630575224
179,0.616495160576694
180,0.598595126465916
181,0.5820541947189054
182,0.6279769666437667
183,0.6755715812715357
184,0.6888865785282696
185,0.6778675645119089
186,0.6644081140175305
187,0.6655011707637696
188,0.665488629939239
189,0.653832695336289
190,0.6651860223148185
191,0.7024913824967112
192,0.7096730840152583
193,0.6982933789425748
194,0.6777390298915693
195,0.6279759009009491
196,0.5757418373680637
197,0.62249306092238
198,0.6429559116470396
199,0.6891604942044888
200,0.6660703390748389
201,0.5973363163313236
202,0.589413515018598
203,0.6360884001087278
204,0.6479143846398653
205,0.6235987618682113
206,0.6064740192784197
207,0.5516042943958618
208,0.6219893288476066
209,0.6852083218475188
210,0.7001596182808174
211,0.6968276034128245
212,0.6891362318847958
213,0.6940975233242532
214,0.7048764660230074
215,0.705055656105269
216,0.6860462821482609
217,0.6459834301638331
218,0.7271607878723718
219,0.6413350956747466
220,0.6687632114514279
221,0.6027570521209015
222,0.6081390359925545
223,0.602297511962248
224,0.6067360689084684
225,0.6448621948048635
226,0.6508288594044913
227,0.6658240756870121
228,0.6332122366609758
229,0.5854466065642281
230,0.6992371973485254
231,0.6938915524803251
232,0.5899349028254166
233,0.6564708440234375
234,0.6616485101698018
235,0.7028809172089494
236,0.5969501131179699
237,0.5957732926844369
238,0.6560775685635498
239,0.6864897711996316
240,0.6695746525518695
241,0.632590046976834
242,0.6226557765201163
243,0.6340041012694067
244,0.6386847145191783
245,0.6405166877118681
246,0.6424565134648963
247,0.6430383588532748
248,0.645853477524036
249,0.6510501692937884
250,0.658053954434604
251,0.6669983639518624
252,0.6773389893033781
253,0.6820630666873244
254,0.6846312015879972
255,0.6885938586989775
256,0.6872139542307225
257,0.6874580234785846
258,0.6900275868717725
259,0.6854789174206999
260,0.6786139355960554
261,0.6711044777155036
262,0.658832432744035
263,0.6474653983082328
264,0.6524855840177142
265,0.6823537775652591
266,0.698254536876783
267,0.6675212959686474
268,0.6282051929142165
269,0.6054517761990951
270,0.5967294770767317
271,0.5942029278445737
272,0.5929669369349013
273,0.5896211112760237
274,0.5851193795482359
275,0.5897274151849476
276,0.6107865464964646
277,0.6429160103221165
278,0.6711182399779003
279,0.6822684858155723
