,0
336,0.38157864268767633
337,0.3847473646029884
338,0.38563668309595045
339,0.2917931816887444
340,0.341316755700181
341,0.3814332623885588
342,0.3872976768546448
343,0.23761854983898562
344,0.3949307793750965
345,0.4390546665630298
346,0.36967094035319115
347,0.45364952334414904
348,0.4293386656917344
349,0.4611633077319922
350,0.4457615182041374
351,0.5514573176799515
352,0.40278001248761813
353,0.4716556572240618
354,0.4653286212210367
355,0.44620915538323536
356,0.3633912455331111
357,0.3762059693923304
358,0.4574549282726042
359,0.2713775318080989
360,0.2854166046698666
361,0.26552174569839776
362,0.27627322064931575
363,0.18037013307852967
364,0.22173634537592285
365,0.2141866228949701
366,0.23910537731889248
367,0.18911152730390812
368,0.26504182644873664
369,0.27541537099707086
370,0.3279159847436096
371,0.4422979058404177
372,0.4128307635203575
373,0.2666019912281584
374,0.24976322070559692
375,0.2845045373302819
376,0.33732613470983797
377,0.2788925142527433
378,0.346857346407656
379,0.23012554566910853
380,0.33624094931249193
381,0.1816981123363012
382,0.11608218869095727
383,0.10029009038118952
384,0.08110390253720412
385,0.11123181355377534
386,0.13611017645394247
387,0.23493431637393652
388,0.2891435627416101
389,0.2392065305023987
390,0.2563277788406444
391,0.11257169730702207
392,0.1245188500499177
393,0.057141455447660194
394,0.04110623041913211
395,0.09912515315468157
396,0.16000553867242406
397,0.15158174331578145
398,0.11692630653270084
399,0.06154218599254355
400,0.11096055532501942
401,0.13778529849522558
402,0.11756180779012496
403,0.21436092078869018
404,0.13756555415431876
405,0.16117275420280902
406,0.16291802347091333
407,0.06915699167015063
408,0.07671228406536387
409,0.10975309627935248
410,0.12832102267094408
411,0.20320291948612745
412,0.10585516744101103
413,0.13178012417898277
414,0.1404209282881964
415,0.08329969076952226
416,0.03160396795740114
417,0.08132401083208504
418,0.10667901442524275
419,0.23229711920080431
420,0.20772867725840116
421,0.1853553549059812
422,0.250246308825305
423,0.24046987891733806
424,0.24993432843561691
425,0.1804819962980448
426,0.20610926763755555
427,0.32257979884490284
428,0.2534867889201635
429,0.27381848604612713
430,0.2863258767845631
431,0.0632404765117231
432,0.15719542079425441
433,0.1281165896049979
434,0.09848232943818674
435,0.03374249036059132
436,0.07164174720558547
437,0.0846808409409166
438,0.18857715729830193
439,0.09221540493013691
440,0.12591711600544583
441,0.13113154024803253
442,0.21230820442314602
443,0.31761336263164575
444,0.2486438819837279
445,0.23433473818455142
446,0.4044279217910315
447,0.31758025192050937
448,0.19877476358650564
449,0.20657965180617535
450,0.1616510408261495
451,0.13691127521925606
452,0.08485061057489335
453,0.10779847854080998
454,0.11368214921528119
455,0.12783132746878828
456,0.20792001736259852
457,0.1109062012533153
458,0.08654748042005878
459,0.2518131663498827
460,0.13463200450620388
461,0.15475140656192982
462,0.06984327613459684
463,0.10836643137876317
464,0.08884708744753611
465,0.0961504050034882
466,0.10311873745121475
467,0.10090301361524645
468,0.1555167353779835
469,0.3281047916807712
470,0.162847406880556
471,0.14826401210511156
472,0.08519352579377965
473,0.059400893784759046
474,0.042581413828089526
475,0.13567714790402352
476,0.132882861575763
477,0.128669373260806
478,0.11599658985961783
479,0.08357024929746626
480,0.06041442511909978
481,0.06582924939930568
482,0.11717489106263579
483,0.38463700592017963
484,0.17830876652338534
485,0.21152707930522457
486,0.1088362360727175
487,0.2606574402523325
488,0.17879029357937104
489,0.14680300280715552
490,0.1258323721040226
491,0.09938514531103848
492,0.12160575803945894
493,0.08445597748425643
494,0.12681278337301072
495,0.1834530411398715
496,0.19164507336795478
497,0.20576589918891497
498,0.052457808502161196
499,0.1124185406906425
500,0.19146139728727696
501,0.2614703605959706
502,0.10269891145599724
503,0.1908143261413251
504,0.12579614342202217
505,0.10498904385692431
506,0.08946983396638641
507,0.22801943743890152
508,0.16428799655270265
509,0.15417446521929945
510,0.15996656398176062
511,0.18246629958155763
512,0.31262637215844735
513,0.14043214801787193
514,0.13867899459592548
515,0.13834733522426834
516,0.17923044941519378
517,0.1775650740501446
518,0.15493707293010972
519,0.14172763004705055
520,0.12988162971703876
521,0.1681942883916892
522,0.1798771479948701
523,0.2175099809116301
524,0.1810489261366972
525,0.13264760414019733
526,0.17484982918971215
527,0.4028921800458717
528,0.1536104307961801
529,0.19096871004006533
530,0.13542758627361928
531,0.254372528523059
532,0.23831907977864147
533,0.21103402125344173
534,0.19327678685729943
535,0.30747484880562925
536,0.25103390829192174
537,0.37095905759930803
538,0.5059684930347151
539,0.4633864327545998
540,0.37453108688186365
541,0.4479995343469714
542,0.460859438847299
543,0.25216609222715647
544,0.35896592947057615
545,0.269704472872663
546,0.3277504295817011
547,0.2509737646869403
548,0.29535639421480897
549,0.24505279726992224
550,0.2397849017361221
551,0.13356445447715914
552,-0.0016519717047228655
553,0.09694803957909476
554,0.06994004904642481
555,0.2175428660185117
556,0.19234308128726893
557,0.1871307670898244
558,0.1286486429162531
559,0.12002962529054406
560,0.14496406647213772
561,0.13991005620547936
562,0.026973883772485024
563,0.06877077155025424
564,0.11867811100877551
565,0.11157040498319493
566,0.21670995909295532
567,0.021761065222850956
568,0.12990971643445853
569,0.0528526539602939
570,0.1944321291794517
571,0.10410109393713635
572,0.05339689162032468
573,0.010667350209064452
574,0.10193007197802006
575,0.01883119682335041
576,0.052035030983499986
577,0.04652064083990695
578,-0.0072102190697985735
579,0.009224246119034218
580,0.08154797271467784
581,0.08679662103870578
582,0.015894768363873546
583,0.11088843241268359
584,0.16033033488111717
585,0.1403846392896358
586,0.15486454816986533
587,0.28087699625439144
588,0.16969865322139704
589,0.2518154068737614
590,0.28094634362661436
591,0.26122964966072326
592,0.2616683094682426
593,0.2058144400262072
594,0.4624115620356184
595,0.36270660569416113
596,0.5076839984789451
597,0.2720359237504146
598,0.33088808996990066
599,0.4191572523683393
600,0.5936676311968103
601,0.45490523772110414
602,0.4507427916338391
603,0.473315766798234
604,0.5050904775379484
605,0.32647464648821134
606,0.2784551818958837
607,0.11031526064657776
608,0.1216363631733669
609,0.15866457726937544
610,0.21847144720840328
611,0.18638999685935842
612,0.40226895283676645
613,0.18981606146837315
614,0.15490134845023645
615,0.09372749118801982
616,0.13398497322666586
617,0.11189223991883002
618,0.15029753188811446
619,0.09770508523303581
620,0.11582575085607744
621,0.23188337718897223
622,0.33454366163094745
623,0.20114657393692442
624,0.15848754091930262
625,0.17155915140225347
626,0.14485101753306562
627,0.15906107536679015
628,0.12091778242424775
629,0.24772268892311997
630,0.13910315162084352
631,0.17349616145069202
632,0.23149437278635884
633,0.1556073876581572
634,0.045471035764266865
635,0.06188577972377854
636,0.09834221193003034
637,0.06030441561816169
638,0.06851797329552967
639,0.17383968854800977
640,0.1185835411612205
641,0.05444973057541708
642,0.10386940212872031
643,0.20285418517754694
644,0.16917242187803733
645,0.09828450551398105
646,0.13436954146834307
647,0.2082827251547812
648,0.3979743742245346
649,0.13760392245014774
650,0.12370916885275002
651,0.0977589694347869
652,0.16427407229148316
653,0.08172807132663742
654,0.1050546118746388
655,0.19586232759873468
656,0.16552044694536477
657,0.24877926716490423
658,0.07421491603269681
659,0.0839968645405349
660,0.033129209496838674
661,0.0217390946641364
662,0.013949835417031348
663,0.038693959457521854
664,0.051488896446741206
665,0.1423198701463446
666,0.08884192072766783
667,0.08663844225406839
668,0.11940900561886036
669,0.16483475719028096
670,0.093237848297968
671,0.05409432010515605
672,0.19221684238155792
673,0.20121815482712113
674,0.31153496250241414
675,0.4117900581206106
676,0.4034710655584784
677,0.33950060157926676
678,0.35585514632281245
679,0.425976924292657
680,0.40492397452945406
681,0.4021387012457557
682,0.3936702395175085
683,0.37156683222802034
684,0.3527732261937243
685,0.3619391173370792
686,0.4356400936501091
687,0.31518488206302087
688,0.39310942773976354
689,0.3718105438957505
690,0.35461603977060285
691,0.47550375993284666
692,0.2088676533427014
693,0.17694030277173178
694,0.13132819766657944
695,0.09540354021458294
696,0.07758648840854834
697,0.0439830125065272
698,0.10646994831539736
699,0.056726574652049444
700,0.049391500925220155
701,0.04644621383358799
702,0.0584772632306515
703,0.03465700294174334
704,-0.015606256317810263
705,0.025673419244900908
706,0.03101294519885356
707,0.008752469451573042
708,0.06053136732638087
709,0.07007235807730053
710,0.05098702840779859
711,0.09562606675410854
712,0.12826833478837163
713,0.08489128169647076
714,0.08545576993059995
715,0.05324972812323292
716,0.15121051998488305
717,0.07251302182140473
718,0.05311818048780281
719,0.08861271939001814
720,0.10000757537442961
721,0.1144101530578453
722,0.224653679409093
723,0.07512142960194063
724,0.12327047477264863
725,0.10807005306633741
726,0.3994919616008688
727,0.21651376781719012
728,0.296881702616723
729,0.27631504808810314
730,0.13760350299256438
731,0.07024460630668272
732,0.033897991152960716
733,0.019850458116991876
734,-0.002319802100848367
735,-0.0013702566117357873
736,0.018198949497213346
737,0.037806641260427154
738,0.025286980747725007
739,0.043531135601456605
740,0.03777617763449731
741,0.036459806424970514
742,0.08162616361507982
743,0.1169070692631794
744,0.33843691106149726
745,0.17228785473801375
746,0.14612288198585813
747,0.12283086803361284
748,0.27011745522922126
749,0.2097988541782686
750,0.12123597645994322
751,0.0671840114808156
752,0.11083926001455113
753,0.14181230966646205
754,0.17490465817169726
755,0.1988361961103049
756,0.22921869196231615
757,0.26180403489698756
758,0.3847065532771178
759,0.3229451912454946
760,0.3187266782630349
761,0.5035851951231141
762,0.4448826138214135
763,0.5245571105502119
764,0.5064024024147882
765,0.4964022869839986
766,0.5349795251604768
767,0.5053406321616514
768,0.45255355839015704
769,0.49074825915469705
770,0.36704779978617297
771,0.3543500301363238
772,0.34569180085553497
773,0.33159047012582055
774,0.2766564989050418
775,0.3776449150802643
776,0.29914998399310117
777,0.36065947298644807
778,0.41065109247178755
779,0.452904664043807
780,0.4695880040040802
781,0.5193507834099536
782,0.4983606494469152
783,0.4992270735003977
784,0.6189369200263535
785,0.48330686571518927
786,0.5163552597334123
787,0.47228952352102416
788,0.3816865772786732
789,0.46565456577594705
790,0.47879576579988165
791,0.6077993528188133
792,0.4285829879708294
793,0.47579806677708153
794,0.4380042624241532
795,0.36465019388566683
796,0.3357402672291835
797,0.3319350179763977
798,0.30782877808347936
799,0.24465024922496525
800,0.3194127715193501
801,0.4445596155874855
802,0.4519357151270734
803,0.5125100147783691
804,0.40548723494274
805,0.4322762309850867
806,0.3949569259122921
807,0.43835093487714105
808,0.34450932490272385
809,0.3499873960989825
810,0.33806786340767747
811,0.5033090432298539
812,0.34476976535590587
813,0.21199717674468968
814,0.1976727532372743
815,0.2049727958192039
816,0.13786748409748006
817,0.21502495130248128
818,0.2147561718743516
819,0.2061981908720849
820,0.2039106773372561
821,0.14837898194237853
822,0.1945238342158444
823,0.10743288758472491
824,0.1156527703704584
825,0.16192591865239803
826,0.09693742279930936
827,0.21323261838337737
828,0.23456532718032286
829,0.10594431436382795
830,0.11843058524146399
831,0.16635867068097154
832,0.3127309393773613
833,0.19747552883723363
834,0.236893570134872
835,0.3158120181759643
836,0.37169958221686905
837,0.37830528880691355
838,0.3221135616787725
839,0.13705222109049703
840,0.2335332372797747
841,0.3396613689280643
842,0.4732396153774002
843,0.2059479705063023
844,0.23627470810907772
845,0.08819060296447145
846,0.0800949885082311
847,0.13056509824237417
848,0.10108251604168178
849,0.2574606807988018
850,0.1415627803705355
851,0.12113217216522243
852,0.12543643382843855
853,0.09156985262239145
854,0.0670862319632862
855,0.07802923264694517
856,-0.02572378167964412
857,0.05237328910969785
858,0.07236159033936529
859,0.10907861495087695
860,0.09818524331546297
861,0.11817167008478857
862,0.04549747210390176
863,0.0201033374021255
864,-0.011028102188879396
865,0.10868821891569236
866,0.21192844578578784
867,0.09679221822223436
868,0.1350538111627304
869,0.09153398992571057
870,0.19788514041869265
871,0.13920703480927693
872,0.18053971763143106
873,0.2506852815998569
874,0.3133935644373149
875,0.2721917373199562
876,0.3317269648934197
877,0.3436194086720971
878,0.319732162365266
879,0.3756090809969744
880,0.3210019449971122
881,0.37229725007839376
882,0.31161528460652466
883,0.3070895043388443
884,0.20691384993644857
885,0.1574867254324627
886,0.16077247960219065
887,0.19972495632178133
888,0.31771061904435927
889,0.07671051668572085
890,0.052809231495131836
891,0.053818779214161616
892,0.18694370140336125
893,0.10920463968671007
894,0.30318743679755855
895,0.20667758294356836
896,0.2209488708816717
897,0.2619590192547002
898,0.20440675855289037
899,0.3889015328572242
900,0.19707798760024664
901,0.26624083393077946
902,0.2221467367380502
903,0.249686690588715
904,0.2035322751683854
905,0.2971239759728661
906,0.21619517866401344
907,0.23963270622399507
908,0.18614032621075438
909,0.17205980805575893
910,0.10118602155995748
911,0.10666870506211662
912,0.11039197502610876
913,0.08129384217208657
914,0.05604632953775607
915,0.11970812179254453
916,0.14070624954419514
917,0.2059897642739739
918,0.22589118853057993
919,0.24391508823428076
920,0.2556079823709817
921,0.3055473543206147
922,0.28402986575190403
923,0.31468674948977926
924,0.3451514466382808
925,0.26947462762642393
926,0.3578095945847447
927,0.40151956308639375
928,0.41737107551396835
929,0.44568969956170124
930,0.4432710518275351
931,0.45174257046949395
932,0.5228327552793424
933,0.6000169653043427
934,0.515004627030169
935,0.41407799891426855
936,0.35510013213456826
937,0.33893365068475323
938,0.3565508463509304
939,0.2854096891613374
940,0.36683734959017583
941,0.4045367342647843
942,0.44929726390232255
943,0.4338990172636005
944,0.3744763534544926
945,0.43189671505119454
946,0.43768381962986636
947,0.47132420817274767
948,0.40152815845360723
949,0.5102349701622018
950,0.45782365940154096
951,0.47142766717263596
952,0.5050669086411523
953,0.4763172232815034
954,0.3625147136797354
955,0.3481043742554093
956,0.44783032548706564
957,0.4180361438122635
958,0.39729305553973177
959,0.3977095866037291
960,0.30468962649632964
961,0.4041477785667288
962,0.314796745659496
963,0.3027613108630931
964,0.3400304155811877
965,0.3653822616113559
966,0.3586292696092339
967,0.4882680264685355
968,0.39715122897479244
969,0.26234550568602577
970,0.3589662620171601
971,0.453735667463744
972,0.4165901092128168
973,0.3622278026237518
974,0.30253769686196885
975,0.2749247990186632
976,0.28747911164506823
977,0.42228626762212074
978,0.43487749277766274
979,0.29777758407801175
980,0.4369133783944421
981,0.29490084792073057
982,0.27728277064297435
983,0.28824280751795806
984,0.1597877483869442
985,0.1663506969437194
986,0.36047997804943543
987,0.1302287466322627
988,0.08207353988195781
989,0.07931421491669235
990,0.08238547257943468
991,0.10633901419061098
992,0.056587718505958506
993,0.11706850528381682
994,0.1498163062576477
995,0.11698460751719772
996,0.15402519675476256
997,0.16776378369360756
998,0.17566757599478922
999,0.19012275425769332
