,Y_test,default_linear_learner,default_tree_learner,lasso_learner,linear_svr_learner,kernel_ridge_learner,esn_ridge_learner,esn_kernel_ridge_learner,esn_linear_svr_learner
0,0.0,3516.553192580624,-635.3177900671883,2609.916330453116,3493.791811909663,289.22259543288493,13025.77990353025,68850.43123142855,3510.8115843537853
1,0.0,3507.8541000253026,-635.3177900671883,2587.8170262013427,3491.1720917888706,378.24724868420645,1069.7029795122453,62464.40447647035,3493.6072147189607
2,1.29,3528.025681817294,617.0619381307935,2629.2750936948482,3496.889313936849,846.1142312920368,-527.3941347302263,55969.79293266722,3496.975073839109
3,15.370000000000001,3513.6679579859856,-635.3177900671883,2610.012894345559,3493.1941598553503,1018.8071555737498,-1554.44437589754,50202.08403428637,3485.462033503742
4,304.67999999999995,3520.398623358614,354.1097933953984,2597.4255883394753,3494.1368561325103,1019.584392212522,978.6356391830262,44240.724958129,3482.211787521692
5,705.66,3512.885607102618,3382.526707868423,2612.7400298946604,3493.1307505186587,1787.562510759763,691.1431176540731,38740.89797494866,3471.889324360454
6,150.15000000000003,3501.1081231447556,1095.0363217320619,2570.117295651381,3489.1200181769727,1274.505209339129,1524.1972069939275,33834.52415379329,3455.1021173041245
7,25.530000000000005,3511.2473541464365,-635.3177900671883,2581.329729087082,3491.64218519775,789.2042075434015,1638.0011276982693,28548.277844416723,3451.145650399045
8,528.2500000000001,3510.106576199226,1500.2631986656154,2601.7409036244694,3492.149974636564,1003.0135784824411,2288.152997836435,24086.957951495464,3445.953571634071
9,862.25,3530.08608862639,617.0619381307935,2626.0093815021123,3497.1993533895766,1088.6198415944843,2676.4819177402383,19841.69295976263,3457.688476725223
10,216.14000000000001,3510.6271361012296,-635.3177900671883,2582.0746735706266,3491.540162051171,587.7759509926614,3106.504998768924,16820.527570949216,3451.1194103543526
11,6.2,3523.1796163364925,617.0619381307935,2624.9999717762303,3495.723426363546,766.8135212097595,3506.969239023982,13894.811195725455,3455.661399990894
12,1290.46,3524.3000771026723,-635.3177900671883,2613.5608204016235,3495.539092767229,417.87028449245764,3484.958572095942,11565.118800861112,3459.791966315642
13,156.86,3515.268636699472,-635.3177900671883,2610.3474179378827,3493.539901562533,603.9125570548583,3563.5922678689244,9943.844947953316,3455.0671888093316
14,0.55,3521.5350014801306,-635.3177900671883,2609.662848615415,3494.8205833005472,146.30012104889266,3236.191638936357,8298.955726237542,3456.8167220820715
15,429.69,3518.1796458515532,-635.3177900671883,2615.3759120690397,3494.330108889642,540.5216194799114,2946.0103815189755,7156.587260490562,3454.63348920496
16,141.62,3506.585687893214,-635.3177900671883,2588.696654151916,3490.9399274610087,674.2673783067597,2846.0439498280766,6376.115992671433,3443.7985335406706
17,924.1899999999999,3503.6853240035457,-635.3177900671883,2577.1373954542937,3489.913412190709,837.942500222752,2527.288569693824,5532.5002047985245,3433.8791772408745
18,1590.63,3502.575713095793,-635.3177900671883,2574.91002623037,3489.6008580685734,1004.4681690062695,2122.4802738756257,4708.970640945871,3425.528360476974
19,1301.0,3524.824562710991,617.0619381307935,2630.3036504906763,3496.259882528573,1160.768562458534,2049.5146515987176,3784.076035609569,3435.380962346425
20,1347.8499999999997,3511.113221187583,1500.2631986656154,2605.997438217818,3492.5151864855397,1283.7159596019278,1625.8985221961477,3847.4023360838946,3430.470535394701
21,1387.21,3524.68456727487,617.0619381307935,2629.8522735787924,3496.214226684683,1124.3570814986208,1172.2467072736536,3782.9936357765296,3437.401647797636
22,1094.67,3502.2816483513675,-635.3177900671883,2578.211496789172,3489.6601666586866,1132.8221686853626,1000.4656723100117,4049.0262734892376,3425.071317837029
23,89.69,3503.6568724418,-635.3177900671883,2577.0802834229016,3489.905397982452,842.0318503000093,921.8635951798381,3856.3492843870968,3417.809096152182
24,734.66,3524.4539769844077,354.1097933953984,2609.6917432037403,3495.429847920548,747.6316519293232,830.4247475332587,3081.5923368301405,3429.050655402682
25,465.81,3523.0746197594585,617.0619381307935,2624.66143909233,3495.689184480709,744.2008746365597,725.1577965378002,2909.36457921696,3434.6743590913343
26,54.650000000000006,3516.5942889491553,354.1097933953984,2590.5289081542064,3493.092279424822,831.227877213813,798.2077061287976,2807.3914063282364,3434.810431060214
27,1117.8300000000002,3507.8742755686185,1500.2631986656154,2597.1478596745706,3491.5170898448446,1153.1127901369803,767.9674315567876,2914.1170020447116,3427.621869024451
28,821.94,3528.2329792884575,617.0619381307935,2624.7015310166094,3496.765464985312,766.6188222876128,743.6366607133846,2572.8969666782405,3438.719568963719
29,752.4800000000001,3503.5846594393747,-635.3177900671883,2580.4575658556923,3490.0137013906083,922.6999079520442,786.4385356851218,2943.6404625275727,3427.2285433290594
30,1032.0900000000001,3503.1731958923306,-635.3177900671883,2576.10937888942,3489.7691564419692,913.0038478709607,1015.1600218954034,2949.0411107804666,3419.2462143804873
31,2154.26,3502.3599347947556,1095.0363217320619,2570.4907803378514,3489.394491555415,1146.300365366155,1124.3150315084251,2783.08997547079,3413.1304377122106
32,3046.39,3507.99488655155,1095.0363217320619,2572.3868971130782,3490.6378651279765,1431.4971395374625,1238.3791634244344,2300.9725840910673,3413.6343641761573
33,3930.8400000000006,3507.0325587592683,1095.0363217320619,2568.845129375924,3490.3079931344996,1831.1897433244258,1261.83285487295,1876.493845997109,3413.4999165098666
34,3111.81,3498.150825966245,3352.8745265530515,2571.090979961234,3488.53938633833,1935.1923866900247,1257.368747667723,1885.79650553532,3405.4816561683233
35,2762.68,3502.190055204379,1930.904748085912,2561.676204629655,3489.0371560846193,2081.385406571242,1452.2387825058313,1648.6454368817872,3403.563038524785
36,1098.43,3529.818145489634,1845.4322503132219,2631.556499859154,3497.3461235792283,1045.5117029094306,1294.4613825339375,961.6591648380934,3422.440085702575
37,1220.96,3524.8945604290784,617.0619381307935,2630.529338946609,3496.282710450482,1179.1738649053245,1172.022331178611,1427.4841715938473,3430.7723278605295
38,656.01,3508.2393217781228,1500.2631986656154,2597.359735180885,3491.600890741764,1052.9050826646026,1104.325037951202,2223.5959330047267,3423.808341895965
39,441.76,3520.739335839979,617.0619381307935,2622.8841763393852,3495.1376837180355,948.625807354074,883.876027677243,2612.2767683718425,3428.696332061392
40,695.13,3505.1843632661116,-635.3177900671883,2589.075297692171,3490.66177128221,1108.709833024597,1151.6312375206085,3156.2537296532955,3420.0537645682903
41,738.31,3527.4518837671467,617.0619381307935,2630.086465132603,3496.799389185373,892.7072119329952,888.30115702796,3039.9432104708794,3431.400388631834
42,742.0600000000001,3513.0791418649605,-635.3177900671883,2584.1758778048193,3492.1278148986385,807.2713790043862,832.96455195954,2983.184331547551,3429.123327364703
