8.277607169040607227e-04
1.036958250390384792e-03
8.974017875242098347e-04
8.468821720832159228e-04
9.208780288376440526e-04
8.643153173013250201e-04
8.258530354406847657e-04
8.025528646529028753e-04
8.450927394576951412e-04
8.452936345513754196e-04
8.226221571425770124e-04
8.840583980684081633e-04
9.267023555500457366e-04
8.676970150168286655e-04
8.086902094831260879e-04
1.017035777024629870e-03
8.692528972563309114e-04
9.312437380244505819e-04
8.699342371680986868e-04
9.285064801272946422e-04
